uniqueID,StudyID_IDALL,Title,Country,Continent,WB.Nat.Inc.Group,WB.Group2,Intensification.actors,Actors.categories,Lead,Farmer.led,joint.outcome,overall.outcome,Latitude_Decimal_Degrees_N,Longitude _Decimal_Degrees_E,Title,Case.countries,Continent,Row_ID,Paper_ID,ID_FullText,Latitude,Longitude,Combined.ecological.social.outcome,hfp_2000,hfp_2018,hfp_av,studyID,HDI2022,HDIav,HDI1990,BackdateSDGIndex2000,SDGav,SDG2023,Country,random.effect,random.effect2,Pop1990,IneqInc2010,poverty_year,poverty_gap,poverty_severity,WB.year1,WB2017.pov.headcount.1990,WB2017.povgap.1990,WB2017.povseverity.1990,WB2017.decile20.1990,WB.year2,WB2017.pov.headcount.2000,WB2017.povgap.2000,WB2017.povseverity.2000,WB2017.decile20.2000,Equal.p0p100,Equal.p0p50,Equal.p90p100,Equal.p99p100,Equal.pall
283,529,Biological feasibility and economic viability of intercropping pulse and oilseed crops with sesame (Sesamum indicum) under different planting patterns in rice-fallow gangetic alluvial land,India,Asia,LMIC,Low,Researcher-led,Researcher-led,Researcher-led,0,Win-Win,positive,22.366667,88.466667,Biological feasibility and economic viability of intercropping pulse and oilseed crops with sesame (Sesamum indicum) under different planting patterns in rice-fallow gangetic alluvial land,India,Asia,249,529,214,22.366667,88.466667,Win-Win,31.79999924,33.79999924,32.79999924,529,0.644,0.541484848,0.434,52.2,56.8,64,India,India,Asia.India,870.452165,37.1474,1987,0.160148097,0.062031089,1987,0.967779762,0.638537054,0.448390694,0.048919292,2004,0.949222407,0.587776297,0.394419558,0.04880369,0.145,0.2027,0.344,0.1074,3087.9445
284,530,Biological potential and economic feasibility of intercropping of sunflower (Helianthus annuus) with pulses and oilseeds under different planting patterns on rice fallow land,India,Asia,LMIC,Low,Researcher-led,Researcher-led,Researcher-led,0,Win-Win,positive,22.366667,88.466667,Biological potential and economic feasibility of intercropping of sunflower (Helianthus annuus) with pulses and oilseeds under different planting patterns on rice fallow land,India,Asia,250,530,215,22.366667,88.466667,Win-Win,31.79999924,33.79999924,32.79999924,530,0.644,0.541484848,0.434,52.2,56.8,64,India,India,Asia.India,870.452165,37.1474,1987,0.160148097,0.062031089,1987,0.967779762,0.638537054,0.448390694,0.048919292,2004,0.949222407,0.587776297,0.394419558,0.04880369,0.145,0.2027,0.344,0.1074,3087.9445
285,530,Biological potential and economic feasibility of intercropping of sunflower (Helianthus annuus) with pulses and oilseeds under different planting patterns on rice fallow land,India,Asia,LMIC,Low,Researcher-led,Researcher-led,Researcher-led,0,Win-Win,positive,22.366667,88.466667,Biological potential and economic feasibility of intercropping of sunflower (Helianthus annuus) with pulses and oilseeds under different planting patterns on rice fallow land,India,Asia,251,530,215,22.366667,88.466667,Win-Win,31.79999924,33.79999924,32.79999924,530,0.644,0.541484848,0.434,52.2,56.8,64,India,India,Asia.India,870.452165,37.1474,1987,0.160148097,0.062031089,1987,0.967779762,0.638537054,0.448390694,0.048919292,2004,0.949222407,0.587776297,0.394419558,0.04880369,0.145,0.2027,0.344,0.1074,3087.9445
286,530,Biological potential and economic feasibility of intercropping of sunflower (Helianthus annuus) with pulses and oilseeds under different planting patterns on rice fallow land,India,Asia,LMIC,Low,Researcher-led,Researcher-led,Researcher-led,0,Win-Win,positive,22.366667,88.466667,Biological potential and economic feasibility of intercropping of sunflower (Helianthus annuus) with pulses and oilseeds under different planting patterns on rice fallow land,India,Asia,252,530,215,22.366667,88.466667,Win-Win,31.79999924,33.79999924,32.79999924,530,0.644,0.541484848,0.434,52.2,56.8,64,India,India,Asia.India,870.452165,37.1474,1987,0.160148097,0.062031089,1987,0.967779762,0.638537054,0.448390694,0.048919292,2004,0.949222407,0.587776297,0.394419558,0.04880369,0.145,0.2027,0.344,0.1074,3087.9445
299,542,"Increasing farmer's income and reducing soil erosion using intercropping in rainfed maize-wheat rotation of Himalaya, India",India,Asia,LMIC,Low,Researcher-led,Researcher-led,Researcher-led,0,Win-Win,positive,30.344444,77.87,"Increasing farmer's income and reducing soil erosion using intercropping in rainfed maize-wheat rotation of Himalaya, India",India,Asia,260,542,220,30.344444,77.87,Win-Win,33.54655457,37.37366486,35.46010972,542,0.644,0.541484848,0.434,52.2,56.8,64,India,India,Asia.India,870.452165,37.1474,1987,0.160148097,0.062031089,1987,0.967779762,0.638537054,0.448390694,0.048919292,2004,0.949222407,0.587776297,0.394419558,0.04880369,0.145,0.2027,0.344,0.1074,3087.9445
306,560,Assessing productivity and profitability of a rejuvenated ber (Ziziphus mauritiana) based agri-horti system under arid rainfed conditions,India,Asia,LMIC,Low,Researcher-led,Researcher-led,Researcher-led,0,Win-Win,positive,26.3,73.066667,Assessing productivity and profitability of a rejuvenated ber (Ziziphus mauritiana) based agri-horti system under arid rainfed conditions,India,Asia,266,560,229,26.3,73.066667,Win-Win,46.08189011,46.08189011,46.08189011,560,0.644,0.541484848,0.434,52.2,56.8,64,India,India,Asia.India,870.452165,37.1474,1987,0.160148097,0.062031089,1987,0.967779762,0.638537054,0.448390694,0.048919292,2004,0.949222407,0.587776297,0.394419558,0.04880369,0.145,0.2027,0.344,0.1074,3087.9445
314,567,"Productivity, economics and competitive indices of lentil (Lens Culinaris)-based intercropping systems in Kashmir valley",India,Asia,LMIC,Low,Researcher-led,Researcher-led,Researcher-led,0,Win-Win,positive,34.133333,74.866667,"Productivity, economics and competitive indices of lentil (Lens Culinaris)-based intercropping systems in Kashmir valley",India,Asia,274,567,232,34.133333,74.866667,Win-Win,25.91312027,27.11312103,26.51312065,567,0.644,0.541484848,0.434,52.2,56.8,64,India,India,Asia.India,870.452165,37.1474,1987,0.160148097,0.062031089,1987,0.967779762,0.638537054,0.448390694,0.048919292,2004,0.949222407,0.587776297,0.394419558,0.04880369,0.145,0.2027,0.344,0.1074,3087.9445
317,574,Evaluation of different cropping systems for their productivity and sustainability in Madhya Pradesh,India,Asia,LMIC,Low,Researcher-led,Researcher-led,Researcher-led,0,Win-Win,positive,26.276232,78.220705,Evaluation of different cropping systems for their productivity and sustainability in Madhya Pradesh,India,Asia,277,574,236,26.276232,78.220705,Win-Win,34.10496521,35.10496521,34.60496521,574,0.644,0.541484848,0.434,52.2,56.8,64,India,India,Asia.India,870.452165,37.1474,1987,0.160148097,0.062031089,1987,0.967779762,0.638537054,0.448390694,0.048919292,2004,0.949222407,0.587776297,0.394419558,0.04880369,0.145,0.2027,0.344,0.1074,3087.9445
319,577,Productivity potential and economics of maize (Zea mays) and soybean (Glycine max) intercroping patterns under rainfed low hill or valley situation of Uttaranchal,India,Asia,LMIC,High,Researcher-led,Researcher-led,Researcher-led,0,Win-Win,positive,29.54792521,79.46481172,Productivity potential and economics of maize (Zea mays) and soybean (Glycine max) intercroping patterns under rainfed low hill or valley situation of Uttaranchal,India,Asia,279,577,238,29.54792521,79.46481172,Win-Win,15.03866768,14.8119154,14.92529154,577,0.644,0.541484848,0.434,52.2,56.8,64,India,India,Asia.India,870.452165,37.1474,1987,0.160148097,0.062031089,1987,0.967779762,0.638537054,0.448390694,0.048919292,2004,0.949222407,0.587776297,0.394419558,0.04880369,0.145,0.2027,0.344,0.1074,3087.9445
353,626,Effect of crop diversification on productivity and profitability of rice (Oryza sativa) - Wheat (triticum aestivum) cropping system,India,Asia,LMIC,Low,Researcher-led,Researcher-led,Researcher-led,0,Win-Win,positive,29.703535,76.992882,Effect of crop diversification on productivity and profitability of rice (Oryza sativa) - Wheat (triticum aestivum) cropping system,India,Asia,310,626,256,29.703535,76.992882,Win-Win,38.00003433,38.00003433,38.00003433,626,0.644,0.541484848,0.434,52.2,56.8,64,India,India,Asia.India,870.452165,37.1474,1987,0.160148097,0.062031089,1987,0.967779762,0.638537054,0.448390694,0.048919292,2004,0.949222407,0.587776297,0.394419558,0.04880369,0.145,0.2027,0.344,0.1074,3087.9445
354,626,Effect of crop diversification on productivity and profitability of rice (Oryza sativa) - Wheat (triticum aestivum) cropping system,India,Asia,LMIC,Low,Researcher-led,Researcher-led,Researcher-led,0,Win-Win,positive,29.703535,76.992882,Effect of crop diversification on productivity and profitability of rice (Oryza sativa) - Wheat (triticum aestivum) cropping system,India,Asia,311,626,256,29.703535,76.992882,Win-Win,38.00003433,38.00003433,38.00003433,626,0.644,0.541484848,0.434,52.2,56.8,64,India,India,Asia.India,870.452165,37.1474,1987,0.160148097,0.062031089,1987,0.967779762,0.638537054,0.448390694,0.048919292,2004,0.949222407,0.587776297,0.394419558,0.04880369,0.145,0.2027,0.344,0.1074,3087.9445
304,731,PERFORMANCE OF SUNFLOWER (HELIANTHUS-ANNUUS) AND SOYBEAN (GLYCINE-MAX) IN INTERCROPPING WITH DIFFERENT PLANT-POPULATIONS AND PLANTING PATTERNS,India,Asia,LMIC,Low,Researcher-led,Researcher-led,Researcher-led,0,Win-Win,positive,12.979119,77.5913,PERFORMANCE OF SUNFLOWER (HELIANTHUS-ANNUUS) AND SOYBEAN (GLYCINE-MAX) IN INTERCROPPING WITH DIFFERENT PLANT-POPULATIONS AND PLANTING PATTERNS,India,Asia,341,731,316,12.979119,77.5913,Win-Win,50,48.81061935,49.40530968,731,0.644,0.541484848,0.434,52.2,56.8,64,India,India,Asia.India,870.452165,37.1474,1987,0.160148097,0.062031089,1987,0.967779762,0.638537054,0.448390694,0.048919292,2004,0.949222407,0.587776297,0.394419558,0.04880369,0.145,0.2027,0.344,0.1074,3087.9445
290,733,"Intercropping in Rice Farming under the System of Rice Intensification-An Agroecological Strategy for Weed Control, Better Yield, Increased Returns, and Social-Ecological Sustainability",India,Asia,LMIC,Low,Researcher-led,Researcher-led,Researcher-led,0,Win-Win,positive,"33?36'31"" N (33.608611), & 33?36'54"" N (33.615) ","75?14'59""(75.249722) E 75?15'2"" E (75.250556)","Intercropping in Rice Farming under the System of Rice Intensification-An Agroecological Strategy for Weed Control, Better Yield, Increased Returns, and Social-Ecological Sustainability",India (Jammu and Kashmir),Asia,343,733,318,33.608611,75.249722,Win-Win,19.69211006,24.78909302,22.24060154,733,0.644,0.541484848,0.434,52.2,56.8,64,India,India,Asia.India,870.452165,37.1474,1987,0.160148097,0.062031089,1987,0.967779762,0.638537054,0.448390694,0.048919292,2004,0.949222407,0.587776297,0.394419558,0.04880369,0.145,0.2027,0.344,0.1074,3087.9445
192,737,Strategic double cropping on Vertisols: A viable rainfed cropping option in the Indian SAT to increase productivity and reduce risk,India,Asia,LMIC,Low,Researcher-led,Researcher-led,Researcher-led,0,Win-Win,positive,17.5,78.2,Strategic double cropping on Vertisols: A viable rainfed cropping option in the Indian SAT to increase productivity and reduce risk,India,Asia,344,737,322,17.5,78.2,Win-Win,33.08797836,37.69009781,35.38903809,737,0.644,0.541484848,0.434,52.2,56.8,64,India,India,Asia.India,870.452165,37.1474,1987,0.160148097,0.062031089,1987,0.967779762,0.638537054,0.448390694,0.048919292,2004,0.949222407,0.587776297,0.394419558,0.04880369,0.145,0.2027,0.344,0.1074,3087.9445
193,737,Strategic double cropping on Vertisols: A viable rainfed cropping option in the Indian SAT to increase productivity and reduce risk,India,Asia,LMIC,Low,Researcher-led,Researcher-led,Researcher-led,0,Win-Win,positive,17.5,78.2,Strategic double cropping on Vertisols: A viable rainfed cropping option in the Indian SAT to increase productivity and reduce risk,India,Asia,345,737,322,17.5,78.2,Win-Win,33.08797836,37.69009781,35.38903809,737,0.644,0.541484848,0.434,52.2,56.8,64,India,India,Asia.India,870.452165,37.1474,1987,0.160148097,0.062031089,1987,0.967779762,0.638537054,0.448390694,0.048919292,2004,0.949222407,0.587776297,0.394419558,0.04880369,0.145,0.2027,0.344,0.1074,3087.9445
182,742,EVALUATION OF RICEBEAN AND FRENCHBEAN AS INTERCROPS WITH MAIZE UNDER DIFFERENT ROW PROPORTIONS IN THE PENINSULAR REGION,India,Asia,LMIC,Low,Researcher-led,Researcher-led,Researcher-led,0,Win-Win,positive,15.463467,75.045458,EVALUATION OF RICEBEAN AND FRENCHBEAN AS INTERCROPS WITH MAIZE UNDER DIFFERENT ROW PROPORTIONS IN THE PENINSULAR REGION,India,Asia,348,742,327,15.463467,75.045458,Win-Win,27.86978531,34.04428101,30.95703316,742,0.601,0.530818182,0.48,51.2,56.5,62.2,Kenya,SubSah.Africa,Africa.SubSah,23.1622695,51.66112,1992,0.094083662,0.046138094,1992,0.75412,0.416089095,0.273785234,0.021733205,1997,0.825667804,0.44467879,0.281039116,0.032905244,0.27599999,0.1236,0.5114,0.1897,7553.7424
183,742,EVALUATION OF RICEBEAN AND FRENCHBEAN AS INTERCROPS WITH MAIZE UNDER DIFFERENT ROW PROPORTIONS IN THE PENINSULAR REGION,India,Asia,LMIC,Low,Researcher-led,Researcher-led,Researcher-led,0,Win-Win,positive,15.463467,75.045458,EVALUATION OF RICEBEAN AND FRENCHBEAN AS INTERCROPS WITH MAIZE UNDER DIFFERENT ROW PROPORTIONS IN THE PENINSULAR REGION,India,Asia,349,742,327,15.463467,75.045458,Win-Win,27.86978531,34.04428101,30.95703316,742,0.644,0.541484848,0.434,52.2,56.8,64,India,India,Asia.India,870.452165,37.1474,1987,0.160148097,0.062031089,1987,0.967779762,0.638537054,0.448390694,0.048919292,2004,0.949222407,0.587776297,0.394419558,0.04880369,0.145,0.2027,0.344,0.1074,3087.9445
184,742,EVALUATION OF RICEBEAN AND FRENCHBEAN AS INTERCROPS WITH MAIZE UNDER DIFFERENT ROW PROPORTIONS IN THE PENINSULAR REGION,India,Asia,LMIC,Low,Researcher-led,Researcher-led,Researcher-led,0,Win-Win,positive,15.463467,75.045458,EVALUATION OF RICEBEAN AND FRENCHBEAN AS INTERCROPS WITH MAIZE UNDER DIFFERENT ROW PROPORTIONS IN THE PENINSULAR REGION,India,Asia,350,742,327,15.463467,75.045458,Win-Win,27.86978531,34.04428101,30.95703316,742,0.644,0.541484848,0.434,52.2,56.8,64,India,India,Asia.India,870.452165,37.1474,1987,0.160148097,0.062031089,1987,0.967779762,0.638537054,0.448390694,0.048919292,2004,0.949222407,0.587776297,0.394419558,0.04880369,0.145,0.2027,0.344,0.1074,3087.9445
110,231,Life cycle assessment of organic paddy rotation systems using land- and product-based indicators: a case study in Japan,Japan,Asia,HIC,Low,Researcher-led,Researcher-led,Researcher-led,0,Win-Win,positive,36.679336,139.993121,Life cycle assessment of organic paddy rotation systems using land- and product-based indicators: a case study in Japan,Japan,Asia,88,231,87,36.679336,139.993121,Win-Win,24.61130905,23.65698242,24.13414574,231,0.92,0.892121212,0.846,75.2,77.7,79.9,Japan,Asia,Asia.ChJap,123.686321,15.80274,2008,0.002002793,0.001213654,1990,0.021486017,0.008273938,0.005046,0.041927224,2008,0.022203061,0.008312525,0.005055282,0.041927224,0.2332,0.1868,0.4069,0.1443,35739.574
49,97,"Intercropping of maize, millet, mustard, wheat and ginger increased land productivity and potential economic returns for smallholder terrace farmers in Nepal",Nepal,Asia,LMIC,Low,Farmer-led,Farmer-led,Farmer-led,1,Win-Win,positive,"Dhading: 27° 78? 84? (28.323333) N and 84° 70? 02? E(85.167222), Kaski: 28° 20? 25? N (28.340278) and 84° 11? 71? E (84.185278)","Dhading: 27° 78? 84? (28.323333) N and 84° 70? 02? E(85.167222), Kaski: 28° 20? 25? N (28.340278) and 84° 11? 71? E (84.185278)","Intercropping of maize, millet, mustard, wheat and ginger increased land productivity and potential economic returns for smallholder terrace farmers in Nepal",Nepal,Asia,38,97,42,28.323333,85.167222,Win-Win,1.260536671,1.267556667,1.264046669,97,0.601,0.504242424,0.395,48.7,58.6,67.1,Nepal,Asia,Asia.Nep.Bang,19.61653,31.91333,1984,0.23888018,0.106255824,1995,0.967006174,0.647803545,0.464605657,0.045659622,2003,0.899604765,0.556338856,0.377238951,0.037512783,0.1785,0.1759,0.4208,0.1533,2573.2133
50,97,"Intercropping of maize, millet, mustard, wheat and ginger increased land productivity and potential economic returns for smallholder terrace farmers in Nepal",Nepal,Asia,LMIC,Low,Farmer-led,Farmer-led,Farmer-led,1,Win-Win,positive,"Dhading: 27° 78? 84? (28.323333) N and 84° 70? 02? E(85.167222), Kaski: 28° 20? 25? N (28.340278) and 84° 11? 71? E (84.185278)","Dhading: 27° 78? 84? (28.323333) N and 84° 70? 02? E(85.167222), Kaski: 28° 20? 25? N (28.340278) and 84° 11? 71? E (84.185278)","Intercropping of maize, millet, mustard, wheat and ginger increased land productivity and potential economic returns for smallholder terrace farmers in Nepal",Nepal,Asia,39,97,42,28.323333,85.167222,Win-Win,1.260536671,1.267556667,1.264046669,97,0.601,0.504242424,0.395,48.7,58.6,67.1,Nepal,Asia,Asia.Nep.Bang,19.61653,31.91333,1984,0.23888018,0.106255824,1995,0.967006174,0.647803545,0.464605657,0.045659622,2003,0.899604765,0.556338856,0.377238951,0.037512783,0.1785,0.1759,0.4208,0.1533,2573.2133
51,97,"Intercropping of maize, millet, mustard, wheat and ginger increased land productivity and potential economic returns for smallholder terrace farmers in Nepal",Nepal,Asia,LMIC,Low,Farmer-led,Farmer-led,Farmer-led,1,Win-Win,positive,"Dhading: 27° 78? 84? (28.323333) N and 84° 70? 02? E(85.167222), Kaski: 28° 20? 25? N (28.340278) and 84° 11? 71? E (84.185278)","Dhading: 27° 78? 84? (28.323333) N and 84° 70? 02? E(85.167222), Kaski: 28° 20? 25? N (28.340278) and 84° 11? 71? E (84.185278)","Intercropping of maize, millet, mustard, wheat and ginger increased land productivity and potential economic returns for smallholder terrace farmers in Nepal",Nepal,Asia,40,97,42,28.323333,85.167222,Win-Win,1.260536671,1.267556667,1.264046669,97,0.601,0.504242424,0.395,48.7,58.6,67.1,Nepal,Asia,Asia.Nep.Bang,19.61653,31.91333,1984,0.23888018,0.106255824,1995,0.967006174,0.647803545,0.464605657,0.045659622,2003,0.899604765,0.556338856,0.377238951,0.037512783,0.1785,0.1759,0.4208,0.1533,2573.2133
